~;↷;↶;0 °;2 °;4 °;6 °;8 °;10 °;12 °;14 °;16 °;18 °;20 °;22 °;24 °;26 °;28 °;30 °;32 °;34 °;36 °;38 °;40 °;42 °;44 °;46 °;48 °;50 °;52 °;54 °;56 °;58 °;60 °;62 °;64 °;66 °;68 °;70 °;72 °;74 °;76 °;78 °;80 °;82 °;84 °;86 °;88 °;90 °;↷;↶;
0;16;34;17 1°;19 3°;21 5°;23 7°;24 7°;26 9°;28 12°;30 14°;32 16°;33 17°;35 20°;37 23°;38 24°;39 26°;40 27°;41 29°;42 31°;43 33°;44 36°;45 39°;45 40°;45 42°;45 43°;45 45°;45 48°;45 50°;45 53°;44 54°;43 55°;42 57°;41 59°;40 61°;39 64°;38 66°;37 69°;35 70°;33 71°;32 74°;30 76°;28 78°;26 79°;24 81°;23 85°;21 87°;19 89°;17 90°;16;34
0;17;33;18 1°;20 3°;22 5°;24 7°;25 7°;27 9°;29 12°;31 14°;33 16°;34 17°;36 20°;38 23°;39 24°;40 26°;41 27°;42 29°;43 31°;44 33°;45 36°;46 39°;46 40°;46 42°;46 43°;46 45°;46 48°;46 50°;46 53°;45 54°;44 55°;43 57°;42 59°;41 61°;40 64°;39 66°;38 69°;36 70°;34 71°;33 74°;31 76°;29 78°;27 79°;25 81°;24 85°;22 87°;20 89°;18 90°;17;33
0;18;32;19 1°;21 3°;23 5°;25 7°;26 7°;28 9°;30 12°;32 14°;34 16°;35 17°;37 20°;39 23°;40 24°;41 26°;42 27°;43 29°;44 31°;45 33°;46 36°;47 39°;47 40°;47 42°;47 43°;47 45°;47 48°;47 50°;47 53°;46 54°;45 55°;44 57°;43 59°;42 61°;41 64°;40 66°;39 69°;37 70°;35 71°;34 74°;32 76°;30 78°;28 79°;26 81°;25 85°;23 87°;21 89°;19 90°;18;32
0;19;31;20 1°;22 3°;24 5°;26 7°;27 7°;29 9°;31 12°;33 14°;35 16°;36 17°;38 20°;40 23°;41 24°;42 26°;43 27°;44 29°;45 31°;46 33°;47 36°;48 39°;48 40°;48 42°;48 43°;48 45°;48 48°;48 50°;48 53°;47 54°;46 55°;45 57°;44 59°;43 61°;42 64°;41 66°;40 69°;38 70°;36 71°;35 74°;33 76°;31 78°;29 79°;27 81°;26 85°;24 87°;22 89°;20 90°;19;31
0;20;30;21 1°;23 3°;25 5°;27 7°;28 7°;30 9°;32 12°;34 14°;36 16°;37 17°;39 20°;41 23°;42 24°;43 26°;44 27°;45 29°;46 31°;47 33°;48 36°;49 39°;49 40°;49 42°;49 43°;49 45°;49 48°;49 50°;49 53°;48 54°;47 55°;46 57°;45 59°;44 61°;43 64°;42 66°;41 69°;39 70°;37 71°;36 74°;34 76°;32 78°;30 79°;28 81°;27 85°;25 87°;23 89°;21 90°;20;30
0;21;29;22 1°;24 3°;26 5°;28 7°;29 7°;31 9°;33 12°;35 14°;37 16°;38 17°;40 20°;42 23°;43 24°;44 26°;45 27°;46 29°;47 31°;48 33°;49 36°;50 39°;50 40°;50 42°;50 43°;50 45°;50 48°;50 50°;50 53°;49 54°;48 55°;47 57°;46 59°;45 61°;44 64°;43 66°;42 69°;40 70°;38 71°;37 74°;35 76°;33 78°;31 79°;29 81°;28 85°;26 87°;24 89°;22 90°;21;29
0;22;28;23 1°;25 3°;27 5°;29 7°;30 7°;32 9°;34 12°;36 14°;38 16°;39 17°;41 20°;43 23°;44 24°;45 26°;46 27°;47 29°;48 31°;49 33°;50 36°;;;;;;;;;50 54°;49 55°;48 57°;47 59°;46 61°;45 64°;44 66°;43 69°;41 70°;39 71°;38 74°;36 76°;34 78°;32 79°;30 81°;29 85°;27 87°;25 89°;23 90°;22;28
0;23;27;24 1°;26 3°;28 5°;30 7°;31 7°;33 9°;35 12°;37 14°;39 16°;40 17°;42 20°;44 23°;45 24°;46 26°;47 27°;48 29°;49 31°;50 33°;;;;;;;;;;;50 55°;49 57°;48 59°;47 61°;46 64°;45 66°;44 69°;42 70°;40 71°;39 74°;37 76°;35 78°;33 79°;31 81°;30 85°;28 87°;26 89°;24 90°;23;27
0;24;26;25 1°;27 3°;29 5°;31 7°;32 7°;34 9°;36 12°;38 14°;40 16°;41 17°;43 20°;45 23°;46 24°;47 26°;48 27°;49 29°;50 31°;;;;;;;;;;;;;50 57°;49 59°;48 61°;47 64°;46 66°;45 69°;43 70°;41 71°;40 74°;38 76°;36 78°;34 79°;32 81°;31 85°;29 87°;27 89°;25 90°;24;26
0;25;25;26 1°;28 3°;30 5°;32 7°;33 7°;35 9°;37 12°;39 14°;41 16°;42 17°;44 20°;46 23°;47 24°;48 26°;49 27°;50 29°;;;;;;;;;;;;;;;50 59°;49 61°;48 64°;47 66°;46 69°;44 70°;42 71°;41 74°;39 76°;37 78°;35 79°;33 81°;32 85°;30 87°;28 89°;26 90°;25;25
0;26;24;27 1°;29 3°;31 5°;33 7°;34 7°;36 9°;38 12°;40 14°;42 16°;43 17°;45 20°;47 23°;48 24°;49 26°;50 27°;;;;;;;;;;;;;;;;;50 61°;49 64°;48 66°;47 69°;45 70°;43 71°;42 74°;40 76°;38 78°;36 79°;34 81°;33 85°;31 87°;29 89°;27 90°;26;24
0;27;23;28 1°;30 3°;32 5°;34 7°;35 7°;37 9°;39 12°;41 14°;43 16°;44 17°;46 20°;48 23°;49 24°;50 26°;;;;;;;;;;;;;;;;;;;50 64°;49 66°;48 69°;46 70°;44 71°;43 74°;41 76°;39 78°;37 79°;35 81°;34 85°;32 87°;30 89°;28 90°;27;23
0;28;22;29 1°;31 3°;33 5°;35 7°;36 7°;38 9°;40 12°;42 14°;44 16°;45 17°;47 20°;49 23°;50 24°;;;;;;;;;;;;;;;;;;;;;50 66°;49 69°;47 70°;45 71°;44 74°;42 76°;40 78°;38 79°;36 81°;35 85°;33 87°;31 89°;29 90°;28;22
0;29;21;30 1°;32 3°;34 5°;36 7°;37 7°;39 9°;41 12°;43 14°;45 16°;46 17°;48 20°;50 23°;;;;;;;;;;;;;;;;;;;;;;;50 69°;48 70°;46 71°;45 74°;43 76°;41 78°;39 79°;37 81°;36 85°;34 87°;32 89°;30 90°;29;21
0;30;20;31 1°;33 3°;35 5°;37 7°;38 7°;40 9°;42 12°;44 14°;46 16°;47 17°;49 20°;;;;;;;;;;;;;;;;;;;;;;;;;49 70°;47 71°;46 74°;44 76°;42 78°;40 79°;38 81°;37 85°;35 87°;33 89°;31 90°;30;20
0;31;19;32 1°;34 3°;36 5°;38 7°;39 7°;41 9°;43 12°;45 14°;47 16°;48 17°;50 20°;;;;;;;;;;;;;;;;;;;;;;;;;50 70°;48 71°;47 74°;45 76°;43 78°;41 79°;39 81°;38 85°;36 87°;34 89°;32 90°;31;19
0;32;18;33 1°;35 3°;37 5°;39 7°;40 7°;42 9°;44 12°;46 14°;48 16°;49 17°;;;;;;;;;;;;;;;;;;;;;;;;;;;49 71°;48 74°;46 76°;44 78°;42 79°;40 81°;39 85°;37 87°;35 89°;33 90°;32;18
0;33;17;34 1°;36 3°;38 5°;40 7°;41 7°;43 9°;45 12°;47 14°;49 16°;50 17°;;;;;;;;;;;;;;;;;;;;;;;;;;;50 71°;49 74°;47 76°;45 78°;43 79°;41 81°;40 85°;38 87°;36 89°;34 90°;33;17
0;34;16;35 1°;37 3°;39 5°;41 7°;42 7°;44 9°;46 12°;48 14°;50 16°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50 74°;48 76°;46 78°;44 79°;42 81°;41 85°;39 87°;37 89°;35 90°;34;16
0;35;15;36 1°;38 3°;40 5°;42 7°;43 7°;45 9°;47 12°;49 14°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49 76°;47 78°;45 79°;43 81°;42 85°;40 87°;38 89°;36 90°;35;15
0;36;14;37 1°;39 3°;41 5°;43 7°;44 7°;46 9°;48 12°;50 14°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50 76°;48 78°;46 79°;44 81°;43 85°;41 87°;39 89°;37 90°;36;14
0;37;13;38 1°;40 3°;42 5°;44 7°;45 7°;47 9°;49 12°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49 78°;47 79°;45 81°;44 85°;42 87°;40 89°;38 90°;37;13
0;38;12;39 1°;41 3°;43 5°;45 7°;46 7°;48 9°;50 12°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50 78°;48 79°;46 81°;45 85°;43 87°;41 89°;39 90°;38;12
0;39;11;40 1°;42 3°;44 5°;46 7°;47 7°;49 9°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49 79°;47 81°;46 85°;44 87°;42 89°;40 90°;39;11
0;40;10;41 1°;43 3°;45 5°;47 7°;48 7°;50 9°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50 79°;48 81°;47 85°;45 87°;43 89°;41 90°;40;10
0;41;9;42 1°;44 3°;46 5°;48 7°;49 7°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49 81°;48 85°;46 87°;44 89°;42 90°;41;9
0;42;8;43 1°;45 3°;47 5°;49 7°;50 7°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50 81°;49 85°;47 87°;45 89°;43 90°;42;8
0;43;7;44 1°;46 3°;48 5°;50 7°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50 85°;48 87°;46 89°;44 90°;43;7
0;44;6;45 1°;47 3°;49 5°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49 87°;47 89°;45 90°;44;6
0;45;5;46 1°;48 3°;50 5°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50 87°;48 89°;46 90°;45;5
0;46;4;47 1°;49 3°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49 89°;47 90°;46;4
0;47;3;48 1°;50 3°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50 89°;48 90°;47;3
0;48;2;49 1°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49 90°;48;2
0;49;1;50 1°;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50 90°;49;1
0;50;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;0
